spines,branch_third,condition,compartment,peak_voltage
20,2,SAAred,soma,4.719888265168805
20,2,SAAred,soma,3.800264533602835
20,2,SAAred,soma,4.819200635398666
20,2,SAAred,soma,3.7293861268234494
20,2,SAAred,soma,3.8117732076572466
20,2,SAAred,soma,4.7575934063368095
20,2,SAAred,soma,3.894585148782994
20,2,SAAred,soma,4.873532944738521
20,2,SAAred,soma,4.383561518699395
20,2,SAAred,soma,4.1836338331706955
20,2,SAAred,soma,4.521341523510124
20,2,SAAred,soma,4.061780279066383
20,2,SAAred,soma,4.444106012358972
20,2,SAAred,soma,3.6743155056364856
20,2,SAAred,soma,3.5819630037931063
20,2,SAAred,soma,3.7198405888440504
20,2,SAAred,soma,4.350306140710373
20,2,SAAred,soma,3.3926332373506227
20,2,SAAred,soma,5.174290401663299
20,2,SAAred,soma,4.406375340327635
20,2,SAAred,soma,3.9523356646089027
20,2,SAAred,soma,4.713450280767709
20,2,SAAred,soma,4.605613761016961
20,2,SAAred,soma,4.239388054371531
20,2,SAAred,soma,3.7686407789594867
20,2,SAAred,soma,5.131185595053111
20,2,SAAred,soma,4.25460088762167
20,2,SAAred,soma,4.618350822764661
20,2,SAAred,soma,3.9543967447639474
20,2,SAAred,soma,3.9953037844586206
20,2,SAAred,soma,3.7300870759826736
20,2,SAAred,soma,4.311603024313214
20,2,SAAred,soma,4.469089596703149
20,2,SAAred,soma,5.287178476672956
20,2,SAAred,soma,4.560700486833099
20,2,SAAred,soma,3.88355512306309
20,2,SAAred,soma,4.020469808702174
20,2,SAAred,soma,4.3401992433439105
20,2,SAAred,soma,3.7999036629773713
20,2,SAAred,soma,4.332387613159469
20,2,SAAred,soma,3.885632984891771
20,2,SAAred,soma,4.37596151034694
20,2,SAAred,soma,4.006266287839274
20,2,SAAred,soma,4.051015804660324
20,2,SAAred,soma,5.102437940586242
20,2,SAAred,soma,4.019995625916245
20,2,SAAred,soma,3.6813676506927067
20,2,SAAred,soma,4.250420117595013
20,2,SAAred,soma,3.9459969407671807
20,2,SAAred,soma,4.221614784685229
20,2,SAAred,soma,4.3205685638683775
20,2,SAAred,soma,4.212178515885192
20,2,SAAred,soma,4.820198160913975
20,2,SAAred,soma,4.813757733020438
20,2,SAAred,soma,4.315717723531229
20,2,SAAred,soma,3.8761423785173577
20,2,SAAred,soma,4.221067473221403
20,2,SAAred,soma,3.89463503369376
20,2,SAAred,soma,3.470005551088917
20,2,SAAred,soma,4.2177595875541485
20,2,SAAred,soma,3.6529771243491354
20,2,SAAred,soma,4.272435217944995
20,2,SAAred,soma,3.4159623484392725
20,2,SAAred,soma,4.701369861315129
20,2,SAAred,soma,4.183952459030529
20,2,SAAred,soma,3.76139076765034
20,2,SAAred,soma,4.330662302602171
20,2,SAAred,soma,4.679732276813695
20,2,SAAred,soma,4.573161756200548
20,2,SAAred,soma,3.4601443448457587
20,2,SAAred,soma,4.779191370711423
20,2,SAAred,soma,3.5777055886614306
20,2,SAAred,soma,3.7057357236696618
20,2,SAAred,soma,5.087036435694351
20,2,SAAred,soma,4.205578840545925
20,2,SAAred,soma,4.38093284178418
20,2,SAAred,dend,66.4951371379797
20,2,SAAred,dend,66.03859274212185
20,2,SAAred,dend,64.4645533710785
20,2,SAAred,dend,65.19853935533673
20,2,SAAred,dend,66.2448874206296
20,2,SAAred,dend,65.16950792851846
20,2,SAAred,dend,66.342174987438
20,2,SAAred,dend,66.67426720376088
20,2,SAAred,dend,64.65084851249385
20,2,SAAred,dend,67.13207877379018
20,2,SAAred,dend,67.04722615167788
20,2,SAAred,dend,64.03164715701567
20,2,SAAred,dend,65.7952180631748
20,2,SAAred,dend,66.35083035620565
20,2,SAAred,dend,65.99946925043066
20,2,SAAred,dend,64.50387220181128
20,2,SAAred,dend,66.29790447314906
20,2,SAAred,dend,64.91288105801445
20,2,SAAred,dend,66.53331156075816
20,2,SAAred,dend,64.37214325288637
20,2,SAAred,dend,64.87191469740992
20,2,SAAred,dend,66.88762398034588
20,2,SAAred,dend,66.11895269408673
20,2,SAAred,dend,65.56674790774544
20,2,SAAred,dend,67.06670955865394
20,2,SAAred,dend,64.79745411928322
20,2,SAAred,dend,65.78170863696128
20,2,SAAred,dend,64.79843674559538
20,2,SAAred,dend,65.10342741013353
20,2,SAAred,dend,66.4661964675607
20,2,SAAred,dend,66.36816995810995
20,2,SAAred,dend,64.10264020872499
20,2,SAAred,dend,65.73019220849783
20,2,SAAred,dend,66.19761461912324
20,2,SAAred,dend,66.6577176917458
20,2,SAAred,dend,62.02381306752137
20,2,SAAred,dend,64.7376421681155
20,2,SAAred,dend,62.26339786311143
20,2,SAAred,dend,61.035567174746916
20,2,SAAred,dend,64.56189313802747
20,2,SAAred,dend,67.79225745517121
20,2,SAAred,dend,63.93703350687483
20,2,SAAred,dend,65.37651605443477
20,2,SAAred,dend,67.00327313540326
20,2,SAAred,dend,63.960988997793066
20,2,SAAred,dend,64.64936700123174
20,2,SAAred,dend,63.27796366440555
20,2,SAAred,dend,66.77760620554199
20,2,SAAred,dend,63.7614518987377
20,2,SAAred,dend,66.51814335862015
20,2,SAAred,dend,64.81214095643378
20,2,SAAred,dend,66.69701178977101
20,2,SAAred,dend,65.85275567592402
20,2,SAAred,dend,67.28795699081805
20,2,SAAred,dend,62.47647021647111
20,2,SAAred,dend,67.72476594417908
20,2,SAAred,dend,66.9150529950938
20,2,SAAred,dend,67.78942165816544
20,2,SAAred,dend,67.51810475761248
20,2,SAAred,dend,65.87219125206693
20,2,SAAred,dend,63.27396049366458
20,2,SAAred,dend,63.57793667400453
20,2,SAAred,dend,64.57636186617151
20,2,SAAred,dend,67.00211642756446
20,2,SAAred,dend,64.63044034618919
20,2,SAAred,dend,66.84440448243737
20,2,SAAred,dend,64.1734377354377
20,2,SAAred,dend,63.6352492546757
20,2,SAAred,dend,66.99770212537236
20,2,SAAred,dend,64.15880246697591
20,2,SAAred,dend,66.72156878392471
20,2,SAAred,dend,65.70241851157753
20,2,SAAred,dend,64.81971644070487
20,2,SAAred,dend,66.23345691024385
20,2,SAAred,dend,65.25517887507448
20,2,SAAred,dend,64.79982174488863
20,2,SAAred,dend,66.44173228217892
20,2,SAAred,dend,66.07950185788147
20,2,SAAred,dend,66.86881256706491
20,2,SAAred,dend,66.19671679635945
20,2,SAAred,dend,66.23431382813014
20,2,SAAred,dend,65.04975949746385
20,2,SAAred,dend,64.3962010658269
20,2,SAAred,dend,66.86423478009175
20,2,SAAred,dend,66.21098170304282
20,2,SAAred,dend,65.39373274947309
20,2,SAAred,dend,65.21349526785627
20,2,SAAred,dend,65.56087337689766
20,2,SAAred,dend,67.11317246895705
20,2,SAAred,dend,65.59973583466017
20,2,SAAred,dend,62.317776093047954
20,2,SAAred,dend,66.80245554719639
20,2,SAAred,dend,66.22978594660277
20,2,SAAred,dend,63.682164237078034
20,2,SAAred,dend,66.60615572437794
20,2,SAAred,dend,61.88886153479762
20,2,SAAred,dend,62.870533926155645
20,2,SAAred,dend,64.28602683457763
20,2,SAAred,dend,66.14726641939035
20,2,SAAred,dend,65.47097087951956
20,3,WT,soma,4.583845751436073
20,3,WT,soma,5.140138312939889
20,3,WT,soma,4.8982868997848
20,3,WT,soma,4.21807789719638
20,3,WT,soma,4.461854123961373
20,3,WT,soma,4.130092568796535
20,3,WT,soma,4.912603618443789
20,3,WT,soma,4.909101790063168
20,3,WT,soma,4.69141890338669
20,3,WT,soma,3.9045948534001624
20,3,WT,soma,4.703351169351841
20,3,WT,soma,4.360927151905905
20,3,WT,soma,4.812644803855612
20,3,WT,soma,4.868214346942786
20,3,WT,soma,4.972744280631105
20,3,WT,soma,4.1025441312928805
20,3,WT,soma,4.462650860177376
20,3,WT,soma,5.430305710531449
20,3,WT,soma,5.160423852275038
20,3,WT,soma,4.098423341303231
20,3,WT,soma,5.018111192578623
20,3,WT,soma,3.980990942567338
20,3,WT,soma,4.306376289087844
20,3,WT,soma,4.631109729677597
20,3,WT,soma,4.136990910245565
20,3,WT,soma,4.719767629889581
20,3,WT,soma,4.0123669060718115
20,3,WT,soma,4.42364333350482
20,3,WT,soma,4.731184043609154
20,3,WT,soma,3.6213046362558643
20,3,WT,soma,4.2716144837755365
20,3,WT,soma,4.985867123067976
20,3,WT,soma,4.538183801512766
20,3,WT,soma,3.9763469047908586
20,3,WT,soma,4.528303774740856
20,3,WT,soma,4.76328050288064
20,3,WT,soma,5.092772338060541
20,3,WT,soma,4.634365217901767
20,3,WT,soma,4.132662764946545
20,3,WT,soma,4.098118537841096
20,3,WT,soma,4.678558105556853
20,3,WT,soma,4.812063301332778
20,3,WT,soma,4.986565626222294
20,3,WT,soma,4.452302104601117
20,3,WT,soma,4.4988002004418135
20,3,WT,soma,4.245078084042994
20,3,WT,soma,4.10479935008334
20,3,WT,soma,4.632309656747772
20,3,WT,soma,5.139448526147504
20,3,WT,soma,4.062089410317014
20,3,WT,soma,4.430767339518205
20,3,WT,soma,4.255418009589292
20,3,WT,soma,5.3231716493947445
20,3,WT,soma,4.909495658906188
20,3,WT,soma,4.618642064145817
20,3,WT,soma,4.837440014258021
20,3,WT,soma,4.94455648397517
20,3,WT,soma,5.267409460477694
20,3,WT,soma,4.864981824600832
20,3,WT,soma,4.523646268508578
20,3,WT,soma,4.555480103610833
20,3,WT,soma,3.663679669253483
20,3,WT,soma,4.61227438415488
20,3,WT,soma,5.567000044550092
20,3,WT,soma,5.0559761470475095
20,3,WT,soma,5.392204232228629
20,3,WT,soma,5.231351262612478
20,3,WT,soma,4.664855934415208
20,3,WT,soma,3.9922437048404475
20,3,WT,soma,5.0800133715822255
20,3,WT,soma,5.0548042866340595
20,3,WT,soma,4.7010439804939566
20,3,WT,soma,5.5499183401196746
20,3,WT,soma,5.159716695811845
20,3,WT,soma,5.873343498553709
20,3,WT,soma,3.7129223317970954
20,3,WT,soma,4.502177621102213
20,3,WT,soma,4.556986005276997
20,3,WT,soma,3.9006755545843745
20,3,WT,soma,4.277521663080492
20,3,WT,soma,4.6027947000784195
20,3,WT,soma,4.405448915248911
20,3,WT,soma,4.944560775071139
20,3,WT,soma,4.187456794538136
20,3,WT,soma,4.32060615823297
20,3,WT,soma,4.621999488978652
20,3,WT,soma,5.386988730772785
20,3,WT,soma,4.900245654363374
20,3,WT,soma,3.931230177007116
20,3,WT,soma,3.4901248243681806
20,3,WT,soma,4.977855214827649
20,3,WT,soma,4.552291852513669
20,3,WT,soma,4.708670311261933
20,3,WT,soma,3.829900568514084
20,3,WT,soma,4.467136730775728
20,3,WT,soma,4.712139257425925
20,3,WT,soma,4.30427715478249
20,3,WT,soma,4.838432654475774
20,3,WT,soma,5.088134291259188
20,3,WT,soma,4.166211583177088
20,3,WT,dend,64.81556394761469
20,3,WT,dend,66.19394554685616
20,3,WT,dend,66.18028845641663
20,3,WT,dend,65.78422194380897
20,3,WT,dend,65.78447719661632
20,3,WT,dend,64.82899081784288
20,3,WT,dend,65.86382454116116
20,3,WT,dend,65.42920509577831
20,3,WT,dend,65.97939919431393
20,3,WT,dend,64.7926197920777
20,3,WT,dend,65.55306856343742
20,3,WT,dend,66.05980196714494
20,3,WT,dend,66.16631453761075
20,3,WT,dend,65.83716747173644
20,3,WT,dend,66.0224244386268
20,3,WT,dend,64.99871441195666
20,3,WT,dend,65.98744657227036
20,3,WT,dend,64.20840838782564
20,3,WT,dend,64.8898744814794
20,3,WT,dend,66.69979724309528
20,3,WT,dend,65.84352855524477
20,3,WT,dend,62.60896060180861
20,3,WT,dend,65.85895083294362
20,3,WT,dend,66.27761573957272
20,3,WT,dend,66.18480600689107
20,3,WT,dend,65.1430086344865
20,3,WT,dend,65.18039445493051
20,3,WT,dend,64.62324322255193
20,3,WT,dend,65.04989384665359
20,3,WT,dend,65.12754448672834
20,3,WT,dend,65.35843914571811
20,3,WT,dend,65.95474401762905
20,3,WT,dend,66.02297224129117
20,3,WT,dend,64.48660381695625
20,3,WT,dend,66.30411812734008
20,3,WT,dend,66.42657436302261
20,3,WT,dend,65.36752374752918
20,3,WT,dend,66.22474989228066
20,3,WT,dend,65.7579245481197
20,3,WT,dend,64.285445211977
20,3,WT,dend,65.5221787447186
20,3,WT,dend,65.83145586974406
20,3,WT,dend,64.65134166643375
20,3,WT,dend,65.98403827054739
20,3,WT,dend,65.95223167712741
20,3,WT,dend,66.53527051635736
20,3,WT,dend,65.27489613536218
20,3,WT,dend,65.88615728802962
20,3,WT,dend,64.70985985672165
20,3,WT,dend,66.14156712264084
20,3,WT,dend,65.87703313308685
20,3,WT,dend,64.89033876875334
20,3,WT,dend,66.29801969249809
20,3,WT,dend,65.72887957352579
20,3,WT,dend,66.33918406402047
20,3,WT,dend,65.10041365802715
20,3,WT,dend,66.3176989295856
20,3,WT,dend,64.6838437711935
20,3,WT,dend,66.46310051847165
20,3,WT,dend,64.80663793285618
20,3,WT,dend,66.449677437223
20,3,WT,dend,65.4902138682644
20,3,WT,dend,66.63114136684882
20,3,WT,dend,66.16374955499467
20,3,WT,dend,66.01091907147345
20,3,WT,dend,64.28381233309294
20,3,WT,dend,65.99665467335727
20,3,WT,dend,66.46695442753908
20,3,WT,dend,65.68484918366995
20,3,WT,dend,65.7883518072351
20,3,WT,dend,62.59059545637135
20,3,WT,dend,65.86913981387363
20,3,WT,dend,64.39635490850476
20,3,WT,dend,65.16694454451437
20,3,WT,dend,64.18956337650494
20,3,WT,dend,65.91786079925083
20,3,WT,dend,65.2131976344729
20,3,WT,dend,66.31541462697818
20,3,WT,dend,64.88619836756963
20,3,WT,dend,64.64433465611069
20,3,WT,dend,64.4723495450823
20,3,WT,dend,65.72129948355288
20,3,WT,dend,66.28937611542914
20,3,WT,dend,64.38268918163747
20,3,WT,dend,66.55479584306553
20,3,WT,dend,64.5794817310944
20,3,WT,dend,64.55230546309443
20,3,WT,dend,64.79326003183961
20,3,WT,dend,66.304652045866
20,3,WT,dend,64.87782538538458
20,3,WT,dend,65.17895565894462
20,3,WT,dend,66.20045391149347
20,3,WT,dend,65.14438062007925
20,3,WT,dend,65.43029107818906
20,3,WT,dend,66.38777295129556
20,3,WT,dend,66.37949017252394
20,3,WT,dend,66.47891391724455
20,3,WT,dend,65.68246073759265
20,3,WT,dend,62.82967527172326
20,3,WT,dend,66.41836045153039
20,3,plaque,soma,4.871850165716047
20,3,plaque,soma,4.39890612739471
20,3,plaque,soma,4.593345364182987
20,3,plaque,soma,4.612281196361039
20,3,plaque,soma,4.460053657856051
20,3,plaque,soma,4.733722744226377
20,3,plaque,soma,4.716244594745426
20,3,plaque,soma,4.45072007499428
20,3,plaque,soma,4.670009230712907
20,3,plaque,soma,4.29020127220641
20,3,plaque,soma,4.48779273031311
20,3,plaque,soma,4.972865343103386
20,3,plaque,soma,4.1289822877546385
20,3,plaque,soma,4.639388179116935
20,3,plaque,soma,4.691802584994008
20,3,plaque,soma,4.507993369039738
20,3,plaque,soma,4.7784317860763394
20,3,plaque,soma,4.061336114367592
20,3,plaque,soma,4.136905885191744
20,3,plaque,soma,4.601772098700273
20,3,plaque,soma,5.4491870688698185
20,3,plaque,soma,4.255883599950387
20,3,plaque,soma,4.685658639525947
20,3,plaque,soma,5.421026195845542
20,3,plaque,soma,5.603646000553283
20,3,plaque,soma,5.503219497052726
20,3,plaque,soma,4.5311209812325615
20,3,plaque,soma,4.925634564693901
20,3,plaque,soma,4.5258563491875705
20,3,plaque,soma,4.546045117194431
20,3,plaque,soma,4.716613962780507
20,3,plaque,soma,4.327187959992827
20,3,plaque,soma,4.19098482565726
20,3,plaque,soma,3.988421264606515
20,3,plaque,soma,4.5382018183794415
20,3,plaque,soma,4.373870008366687
20,3,plaque,soma,4.916587320005121
20,3,plaque,soma,4.510381801469158
20,3,plaque,soma,4.477047343726831
20,3,plaque,soma,5.402442076913019
20,3,plaque,soma,4.877246608498638
20,3,plaque,soma,4.906187559742399
20,3,plaque,soma,5.498286581172508
20,3,plaque,soma,5.58760018157988
20,3,plaque,soma,4.904229689611725
20,3,plaque,soma,5.294625103147176
20,3,plaque,soma,4.454598921798102
20,3,plaque,soma,4.990943383776198
20,3,plaque,soma,5.763273467908618
20,3,plaque,soma,4.463060562378686
20,3,plaque,soma,4.61845411689486
20,3,plaque,soma,5.201443992546352
20,3,plaque,soma,4.621395939840802
20,3,plaque,soma,3.826004597250524
20,3,plaque,soma,4.369669742494878
20,3,plaque,soma,3.5352152619095207
20,3,plaque,soma,4.5599376553577216
20,3,plaque,soma,5.080906309583796
20,3,plaque,soma,4.285946442668823
20,3,plaque,soma,4.8718480289213915
20,3,plaque,soma,4.219054457200315
20,3,plaque,soma,4.300915714824008
20,3,plaque,soma,4.926193721621765
20,3,plaque,soma,4.792381057853767
20,3,plaque,soma,4.5205028541902905
20,3,plaque,soma,4.718845052121793
20,3,plaque,soma,5.0981538797951345
20,3,plaque,soma,4.577463979891782
20,3,plaque,soma,4.930147441360283
20,3,plaque,soma,4.590352294997331
20,3,plaque,soma,4.255950934907972
20,3,plaque,soma,5.259497491059513
20,3,plaque,soma,4.433947671571801
20,3,plaque,soma,5.052630601646264
20,3,plaque,soma,4.9156120692582235
20,3,plaque,soma,4.601795984387621
20,3,plaque,soma,4.0280932055784575
20,3,plaque,soma,5.550556729653181
20,3,plaque,soma,4.364792949903084
20,3,plaque,soma,4.638704626733862
20,3,plaque,soma,4.550246588501331
20,3,plaque,soma,4.652543652017059
20,3,plaque,soma,4.784032858439211
20,3,plaque,soma,4.205611762843503
20,3,plaque,soma,4.828062420376845
20,3,plaque,soma,4.306793428262651
20,3,plaque,soma,5.229286404502965
20,3,plaque,soma,4.659357123209986
20,3,plaque,soma,4.946102943604878
20,3,plaque,soma,5.006227072613854
20,3,plaque,soma,4.100544885911539
20,3,plaque,soma,4.309209610345697
20,3,plaque,soma,5.136349874434046
20,3,plaque,soma,5.115421706557484
20,3,plaque,soma,4.559526775592438
20,3,plaque,soma,3.5594482890516375
20,3,plaque,soma,4.69569327458008
20,3,plaque,soma,4.179347833471333
20,3,plaque,soma,4.487370848595376
20,3,plaque,soma,4.567429646525888
20,3,plaque,dend,65.70656218503554
20,3,plaque,dend,66.00501034664504
20,3,plaque,dend,64.30245419116231
20,3,plaque,dend,66.29069525235344
20,3,plaque,dend,65.7799349863628
20,3,plaque,dend,64.35267408649082
20,3,plaque,dend,64.4305789005993
20,3,plaque,dend,66.28192902077893
20,3,plaque,dend,65.31924643200264
20,3,plaque,dend,64.58126564203046
20,3,plaque,dend,65.83091390288834
20,3,plaque,dend,65.62406406109258
20,3,plaque,dend,64.86665531850544
20,3,plaque,dend,65.44649622347815
20,3,plaque,dend,65.6907206263164
20,3,plaque,dend,64.37553869308641
20,3,plaque,dend,64.84171868314391
20,3,plaque,dend,64.636735839159
20,3,plaque,dend,66.12290270776218
20,3,plaque,dend,65.54881350450671
20,3,plaque,dend,66.7897663592624
20,3,plaque,dend,65.68817272375105
20,3,plaque,dend,65.77948814861706
20,3,plaque,dend,62.77417731536252
20,3,plaque,dend,59.71944741672507
20,3,plaque,dend,65.5998312225693
20,3,plaque,dend,66.4532572611801
20,3,plaque,dend,66.03620025584311
20,3,plaque,dend,66.39154570578998
20,3,plaque,dend,65.69773455920581
20,3,plaque,dend,65.73598398963007
20,3,plaque,dend,66.24637667961352
20,3,plaque,dend,66.5927544511108
20,3,plaque,dend,65.93932828403898
20,3,plaque,dend,66.01793863934202
20,3,plaque,dend,65.78977914914965
20,3,plaque,dend,65.579872562017
20,3,plaque,dend,65.09507047677414
20,3,plaque,dend,65.25128656993387
20,3,plaque,dend,66.6040164195878
20,3,plaque,dend,65.75188746576046
20,3,plaque,dend,64.76074871619531
20,3,plaque,dend,65.73060085148737
20,3,plaque,dend,65.78146141408423
20,3,plaque,dend,65.46051653147369
20,3,plaque,dend,63.249618404527546
20,3,plaque,dend,65.92468215121526
20,3,plaque,dend,66.57985868184262
20,3,plaque,dend,64.4580544023449
20,3,plaque,dend,64.85211848430045
20,3,plaque,dend,66.62750875713834
20,3,plaque,dend,66.58542155564746
20,3,plaque,dend,65.25560977312628
20,3,plaque,dend,64.72878186366621
20,3,plaque,dend,63.26746736060922
20,3,plaque,dend,64.95276938700229
20,3,plaque,dend,65.72528260820825
20,3,plaque,dend,66.44049235922901
20,3,plaque,dend,66.13018812940757
20,3,plaque,dend,65.6943268984343
20,3,plaque,dend,66.02359431683077
20,3,plaque,dend,65.87209023261588
20,3,plaque,dend,66.89715484256439
20,3,plaque,dend,65.96244470677368
20,3,plaque,dend,65.37601103793845
20,3,plaque,dend,63.66502637511191
20,3,plaque,dend,65.75599362045024
20,3,plaque,dend,65.1207753624667
20,3,plaque,dend,65.65510607005406
20,3,plaque,dend,66.24416745397278
20,3,plaque,dend,64.87263740458233
20,3,plaque,dend,65.99387237162978
20,3,plaque,dend,65.60739115632677
20,3,plaque,dend,63.90268590358675
20,3,plaque,dend,65.25266766522208
20,3,plaque,dend,64.99570496287696
20,3,plaque,dend,65.52596517852372
20,3,plaque,dend,66.34478595928522
20,3,plaque,dend,65.77257756005933
20,3,plaque,dend,65.84277568018689
20,3,plaque,dend,66.65725612006425
20,3,plaque,dend,66.47657742640163
20,3,plaque,dend,66.39769571174575
20,3,plaque,dend,66.1341106878361
20,3,plaque,dend,63.71001668695941
20,3,plaque,dend,65.10560837120981
20,3,plaque,dend,66.14246333119632
20,3,plaque,dend,66.23352438360729
20,3,plaque,dend,63.58783007952507
20,3,plaque,dend,65.50578952277942
20,3,plaque,dend,65.52729444709682
20,3,plaque,dend,64.59995144582174
20,3,plaque,dend,65.39581928969768
20,3,plaque,dend,66.24669991807193
20,3,plaque,dend,63.88107175257825
20,3,plaque,dend,64.79137872919391
20,3,plaque,dend,66.45341480027737
20,3,plaque,dend,63.82561554428436
20,3,plaque,dend,66.27785165700224
20,3,plaque,dend,65.98151145987366
20,3,SAAeq,soma,4.478169680203422
20,3,SAAeq,soma,4.760912800410843
20,3,SAAeq,soma,4.544863648944684
20,3,SAAeq,soma,4.946966940348702
20,3,SAAeq,soma,4.902125529034848
20,3,SAAeq,soma,3.8597014531440337
20,3,SAAeq,soma,4.847560517746871
20,3,SAAeq,soma,4.331386077525231
20,3,SAAeq,soma,4.964503625450533
20,3,SAAeq,soma,5.002758214724565
20,3,SAAeq,soma,4.359750144392656
20,3,SAAeq,soma,5.005282639647675
20,3,SAAeq,soma,4.125713210992686
20,3,SAAeq,soma,5.28674646824097
20,3,SAAeq,soma,3.9342160497260465
20,3,SAAeq,soma,4.39369741691808
20,3,SAAeq,soma,4.983925411462032
20,3,SAAeq,soma,5.996087125670542
20,3,SAAeq,soma,4.631204454904903
20,3,SAAeq,soma,5.31866673201035
20,3,SAAeq,soma,4.014191276407992
20,3,SAAeq,soma,4.839537761633238
20,3,SAAeq,soma,5.289358199026381
20,3,SAAeq,soma,4.988214394119076
20,3,SAAeq,soma,4.475400281230549
20,3,SAAeq,soma,5.028385899091994
20,3,SAAeq,soma,4.830563249687167
20,3,SAAeq,soma,4.326413467518307
20,3,SAAeq,soma,4.687202254123477
20,3,SAAeq,soma,4.9227876164292965
20,3,SAAeq,soma,4.543770821808721
20,3,SAAeq,soma,4.886704439331936
20,3,SAAeq,soma,4.190207764451003
20,3,SAAeq,soma,3.695447117550316
20,3,SAAeq,soma,4.264492225378881
20,3,SAAeq,soma,4.890395669401109
20,3,SAAeq,soma,4.828974185190667
20,3,SAAeq,soma,4.970716613428252
20,3,SAAeq,soma,4.559971392966261
20,3,SAAeq,soma,5.308799673940499
20,3,SAAeq,soma,4.237045539126669
20,3,SAAeq,soma,4.550196112265574
20,3,SAAeq,soma,5.588725754544036
20,3,SAAeq,soma,4.288437283955794
20,3,SAAeq,soma,3.8791539062636815
20,3,SAAeq,soma,4.7863747753293
20,3,SAAeq,soma,5.371173687600198
20,3,SAAeq,soma,5.192772800861718
20,3,SAAeq,soma,4.067569586317326
20,3,SAAeq,soma,5.509923479692503
20,3,SAAeq,soma,5.028597350767981
20,3,SAAeq,soma,4.1080147968107354
20,3,SAAeq,soma,5.0408746656254095
20,3,SAAeq,soma,4.622621382688642
20,3,SAAeq,soma,4.287848545880507
20,3,SAAeq,soma,3.669145775678558
20,3,SAAeq,soma,4.595774170652589
20,3,SAAeq,soma,4.560865684637022
20,3,SAAeq,soma,4.073519219239039
20,3,SAAeq,soma,3.9802894663948294
20,3,SAAeq,soma,4.627671396527155
20,3,SAAeq,soma,5.674927026763754
20,3,SAAeq,soma,3.8795761827653266
20,3,SAAeq,soma,5.094183671748645
20,3,SAAeq,soma,4.094812162680711
20,3,SAAeq,soma,5.168512955231414
20,3,SAAeq,soma,4.951677647530843
20,3,SAAeq,soma,4.564569027762957
20,3,SAAeq,soma,4.379581792374715
20,3,SAAeq,soma,4.889751873229891
20,3,SAAeq,soma,4.732513467844107
20,3,SAAeq,soma,4.355095136642596
20,3,SAAeq,soma,4.272147115404849
20,3,SAAeq,soma,5.154366413138405
20,3,SAAeq,soma,3.8658195406573697
20,3,SAAeq,soma,5.414476575543468
20,3,SAAeq,soma,4.421451375462475
20,3,SAAeq,soma,4.471879321077587
20,3,SAAeq,soma,4.416821458853192
20,3,SAAeq,soma,4.192624359980499
20,3,SAAeq,soma,4.556219580461473
20,3,SAAeq,soma,5.7792627313245575
20,3,SAAeq,soma,4.870771427658461
20,3,SAAeq,soma,4.616900067555548
20,3,SAAeq,soma,4.757936544673413
20,3,SAAeq,soma,4.751698434286197
20,3,SAAeq,soma,4.877546517822445
20,3,SAAeq,soma,4.324481865943888
20,3,SAAeq,soma,4.617743988841234
20,3,SAAeq,soma,5.151941251240146
20,3,SAAeq,soma,4.944104438631172
20,3,SAAeq,soma,4.385898483992641
20,3,SAAeq,soma,4.800921826771429
20,3,SAAeq,soma,5.109797511592163
20,3,SAAeq,soma,4.69868838902741
20,3,SAAeq,soma,5.641750860990172
20,3,SAAeq,soma,4.9766534065483725
20,3,SAAeq,soma,4.500999422410096
20,3,SAAeq,soma,5.244330070845777
20,3,SAAeq,soma,5.055869759929209
20,3,SAAeq,dend,66.43137018606056
20,3,SAAeq,dend,65.76058066133845
20,3,SAAeq,dend,67.70341488028419
20,3,SAAeq,dend,66.93612561482561
20,3,SAAeq,dend,67.24173325821455
20,3,SAAeq,dend,66.35934720551104
20,3,SAAeq,dend,66.00417073397861
20,3,SAAeq,dend,66.0253757590052
20,3,SAAeq,dend,66.39181967512499
20,3,SAAeq,dend,66.99241114905688
20,3,SAAeq,dend,65.53043791219542
20,3,SAAeq,dend,66.54492864466019
20,3,SAAeq,dend,67.44859657457094
20,3,SAAeq,dend,66.59682527995238
20,3,SAAeq,dend,65.95839631958654
20,3,SAAeq,dend,66.99843059882755
20,3,SAAeq,dend,66.85605951398972
20,3,SAAeq,dend,66.00149749533774
20,3,SAAeq,dend,66.12963237841859
20,3,SAAeq,dend,66.62468063237225
20,3,SAAeq,dend,64.29912609873678
20,3,SAAeq,dend,66.28582400000889
20,3,SAAeq,dend,66.47598456380915
20,3,SAAeq,dend,67.1067324689404
20,3,SAAeq,dend,66.66377316827413
20,3,SAAeq,dend,67.44684764590363
20,3,SAAeq,dend,66.90906855716369
20,3,SAAeq,dend,67.0330640187632
20,3,SAAeq,dend,66.07394492028891
20,3,SAAeq,dend,67.28772012286821
20,3,SAAeq,dend,66.12672697309434
20,3,SAAeq,dend,65.46023393080796
20,3,SAAeq,dend,66.74388559890173
20,3,SAAeq,dend,62.18765774543631
20,3,SAAeq,dend,65.50838593465966
20,3,SAAeq,dend,66.26640196181371
20,3,SAAeq,dend,64.86612661838785
20,3,SAAeq,dend,66.02337234066114
20,3,SAAeq,dend,67.65158387570034
20,3,SAAeq,dend,65.12797815567616
20,3,SAAeq,dend,65.58749532777765
20,3,SAAeq,dend,67.35479430388881
