n_spines,trial,WT_soma,WT_dend,SAAeq_soma,SAAeq_dend,SAAred_soma,SAAred_dend
17,9,2.7370223859552567,34.09065959757029,2.846530031903555,34.372017161318304,2.3342598794201876,30.748542595438103
17,10,0.886886086362054,36.35548401931897,0.9286051664093264,36.78494003064279,0.7933197047166658,30.09212278142035
19,1,1.7425689895351866,37.19264264386857,1.8187788074358906,37.531445023010185,1.5593092534827377,33.85961079604905
19,2,2.4396163169525806,39.36215292905703,2.5405167168803615,39.63522459451899,2.382979822840369,35.3502707588997
19,3,1.8437277668357837,38.634814703899295,1.9223754079619653,39.029580448657285,1.8136415474039609,37.00655437820501
19,4,1.8845458166202462,39.78409268461534,1.9663493499756584,40.35660830599508,1.632515444699834,35.74986343878166
19,5,1.7983352214259867,40.03237479913082,1.8765997668864571,40.38915819928711,1.6241734969375443,37.33339372367307
19,6,2.1715835414406968,35.64607252434848,2.2628244088281377,35.9619020825391,2.2069223200847716,30.382611514987325
19,7,2.974013711638335,37.43962486014739,3.091897074750854,37.821594298958445,2.5758171295565404,33.497035675237775
19,8,1.822100262871757,37.19670783423044,1.9012484268272374,37.478457635912825,1.5260422589277454,33.397507940991765
19,9,2.126673108302512,38.12014086763426,2.2159340641942578,38.48210362326411,2.0880882231940774,36.41704719447324
19,10,2.2898693420359564,37.710940953935406,2.385635165098762,38.083559256741026,1.7796854804738018,34.02240527565816
21,1,1.560637219457334,38.6442583449673,1.6309527222139906,38.9622219382362,1.4614591082720807,34.84014499090854
21,2,1.9659429755077298,41.29098294572779,2.05085244888798,41.598833742229615,1.7407557317012845,38.22259698575647
21,3,2.2392915822641584,37.488709521522445,2.3328876856019605,37.9085981423853,2.032260402891424,35.30035606181289
21,4,2.269504601181694,37.939800900786736,2.3639691359267516,38.34149170849834,1.9195072086173184,34.0697568590297
21,5,2.1133466311017344,40.571112623055754,2.202791597358697,40.996981461457985,2.0443985515033347,32.75645155273852
21,6,2.3644430727329535,34.156191439908795,2.4624455159689944,34.562669809739766,2.185922953092657,33.32247862870052
21,7,2.1719525222400335,39.19133054160022,2.26411492138061,39.50384522655807,1.7929056231704834,34.88738018489223
21,8,2.3129242758565596,42.41916861757096,2.4102125381787403,42.92770336402947,2.2630040569582945,38.100852133380045
21,9,1.7176026569626828,39.00886821719163,1.7935683276781873,39.32002542939779,1.7660596773484514,36.83452502714292
21,10,1.9224225174623513,42.919498859508536,2.005921377874728,43.441714225406216,1.538894257888984,40.35898622613259
23,1,2.400803331022402,38.78485762916088,2.50122735843469,39.162272219097545,2.2956527923683723,36.007723004802884
23,2,1.9389394175204018,39.652796370506,2.0231645119563524,40.04737971689369,1.5787226964860395,38.178453885858126
23,3,1.9541977716668129,38.082897122790996,2.038126228565318,38.60882514012715,1.7224550557336897,36.49087425967985
23,4,3.08236465927466,40.23563161181768,3.204968868107521,40.771813065228116,2.9177867942483147,35.89071705224717
23,5,1.7500878168079623,41.918539052944325,1.827381505470683,42.30694095246264,1.3359570994993533,38.17823850731486
23,6,1.4994910925651368,40.18043139893197,1.5668573347984278,40.66375107441114,1.4962814377168456,37.65888180498483
23,7,2.4623468439372544,39.724940549153665,2.5640917561602095,40.20053516972686,2.044442329961072,36.795132054871054
23,8,1.9041810678229893,42.44534923502432,1.9872264726330542,42.89014307042393,1.8258927151667166,38.572929662756216
23,9,2.5134002855983795,42.29140474551052,2.617103862843294,42.63192585818666,2.349379300882944,38.49062152254757
23,10,2.366056051104124,39.90292997872733,2.464946801938339,40.365649705637985,1.913460319194158,38.54040601220925
25,1,3.1290616043314756,37.15388595876396,3.2534669725786642,37.49259744133771,2.7122146464938908,34.827111621592096
25,2,2.243636333174379,44.66996921138703,2.3390777254742403,44.93955987194056,2.095112544467767,41.24374385105628
25,3,1.819073851996123,45.07986179609132,1.8984025115581318,45.56976640351091,1.6543380398200185,42.82904638724827
